a,z,V,c,s
10.484375,0.925,-43.2434523956914,1.40686330553234,-0.377019555532337
10.484375,0.95,-43.1948799953908,1.40908693727689,-0.354243187276887
10.484375,0.975,-43.1464655488175,1.41130426797397,-0.331460517973972
10.484375,1,-43.0982155026145,1.41351456436558,-0.308670814365578
10.484375,1.025,-43.0502125946973,1.41570893074445,-0.285865180744454
10.484375,1.05,-43.0023701691513,1.41789666101495,-0.263052911014952
10.484375,1.075,-42.9546794048169,1.42007867460823,-0.240234924608231
10.484375,1.1,-42.9071369974995,1.42225529253,-0.217411542530003
10.484375,1.125,-42.8597411602973,1.42442668166763,-0.19458293166763
10.484375,1.15,-42.8124938306216,1.42659280964817,-0.171749059648169
10.484375,1.175,-42.7654636144622,1.42875060536353,-0.148906855363533
10.484375,1.2,-42.7202848978556,1.43082538929306,-0.125981639293059
10.56640625,0.8,-43.4446954458205,1.39765400885903,-0.491989946359035
10.56640625,0.825,-43.3973640018759,1.39981623238614,-0.469152169886137
10.56640625,0.85,-43.3483777044018,1.40205559779272,-0.446391535292719
10.56640625,0.875,-43.299470568318,1.40429245295111,-0.423628390451112
10.56640625,0.9,-43.2507162995071,1.40652339780023,-0.400859335300225
10.56640625,0.925,-43.2021179115096,1.40874829544473,-0.378084232944734
10.56640625,0.95,-43.1536754105814,1.41096712038441,-0.355303057884406
10.56640625,0.975,-43.1053898899484,1.41317971719916,-0.33251565469916
10.56640625,1,-43.0572677630208,1.41538535742817,-0.309721294928171
10.56640625,1.025,-43.0093912686957,1.41757521329328,-0.286911150793278
10.56640625,1.05,-42.9616742958784,1.4197585038794,-0.264094441379398
10.56640625,1.075,-42.9141080842009,1.42193614044587,-0.241272077945866
10.56640625,1.1,-42.8666893554874,1.42410844069455,-0.21844437819455
10.56640625,1.125,-42.8194163397884,1.42627556944207,-0.19561150694207
10.56640625,1.15,-42.7722909800362,1.42843749296953,-0.172773430469532
10.56640625,1.175,-42.7253817177323,1.43059114446814,-0.149927081968145
10.56640625,1.2,-42.680318789872,1.43266198098939,-0.126997918489392
10.6484375,0.8,-43.4028164249276,1.39955962391906,-0.493075248919057
10.6484375,0.825,-43.3556137894848,1.40171693444531,-0.470232559445311
10.6484375,0.85,-43.306760273864,1.40395126689537,-0.447466891895375
10.6484375,0.875,-43.2579851429811,1.40618315525217,-0.42469878025217
10.6484375,0.9,-43.2093619095169,1.40840920630614,-0.401924831306143
10.6484375,0.925,-43.1608935877858,1.41062928229144,-0.379144907291437
10.6484375,0.95,-43.1125801913463,1.41284335687405,-0.356358981874052
10.6484375,0.975,-43.0644228131907,1.4150512748983,-0.333566899898299
10.6484375,1,-43.0164278337906,1.41725231264037,-0.31076793764037
10.6484375,1.025,-42.9686769987071,1.41943770917384,-0.287953334173835
10.6484375,1.05,-42.9210847351426,1.42161661001091,-0.265132235010915
10.6484375,1.075,-42.8736423427246,1.42378991838738,-0.242305543387385
10.6484375,1.1,-42.8263465689182,1.42595794876404,-0.219473573764042
10.6484375,1.125,-42.7791956604585,1.4281208639319,-0.196636488931901
10.6484375,1.15,-42.732191565619,1.43027862885821,-0.173794253858208
10.6484375,1.175,-42.6854025622004,1.43242818100573,-0.150943806005734
10.6484375,1.2,-42.6404547614602,1.43449511256762,-0.128010737567621
10.73046875,0.8,-43.3610509615657,1.4014609873758,-0.494156299875802
10.73046875,0.825,-43.3139763235441,1.40361344477637,-0.471308757276367
10.73046875,0.85,-43.265254759112,1.40584280510294,-0.44853811760294
10.73046875,0.875,-43.216610813347,1.40806978615534,-0.425765098655336
10.73046875,0.9,-43.168117806799,1.41029100151539,-0.402986314015391
10.73046875,0.925,-43.1197787543917,1.41250631257934,-0.380201625079341
10.73046875,0.95,-43.0715936767999,1.41471569220957,-0.35741100470957
10.73046875,0.975,-43.0235636666912,1.41691898552863,-0.334614298028632
10.73046875,1,-42.9756950718886,1.4191154734882,-0.311810785988201
10.73046875,1.025,-42.9280691501994,1.42129646096239,-0.288991773462387
10.73046875,1.05,-42.8806008607219,1.42347102110642,-0.26616633360642
10.73046875,1.075,-42.833281562299,1.42564004927556,-0.243335361775556
10.73046875,1.1,-42.7861080276678,1.42780385675331,-0.220499169253312
10.73046875,1.125,-42.739078519986,1.42996260434751,-0.197657916847509
10.73046875,1.15,-42.6921949926929,1.43211625574219,-0.17481156824219
10.73046875,1.175,-42.6455255606707,1.43426175264401,-0.151957065144009
10.73046875,1.2,-42.600692232499,1.4363248209834,-0.129020133483398
10.8125,0.8,-43.319398345144,1.40335815045449,-0.495233150454494
10.8125,0.825,-43.2724509032342,1.40550581345359,-0.472380813453591
10.8125,0.85,-43.2238604692533,1.40773026133034,-0.449605261330341
10.8125,0.875,-43.17534689824,1.40995239345373,-0.426827393453734
10.8125,0.9,-43.1269833196748,1.41216883013507,-0.404043830135072
10.8125,0.925,-43.0787727489317,1.41437943196536,-0.381254431965364
10.8125,0.95,-43.0307152136209,1.41658417103385,-0.358459171033854
10.8125,0.975,-42.9828118059971,1.41878289275156,-0.335657892751562
10.8125,1,-42.9350688415225,1.42097488268559,-0.312849882685588
10.8125,1.025,-42.8875670957328,1.42315151048523,-0.290026510485232
10.8125,1.05,-42.8402220533412,1.42532177813394,-0.267196778133944
10.8125,1.075,-42.7930251316413,1.42748657324608,-0.244361573246079
10.8125,1.1,-42.7459731282809,1.42964620398999,-0.221521203989993
10.8125,1.125,-42.6990643225846,1.43180082923039,-0.198675829230389
10.8125,1.15,-42.6523006729868,1.43395041140042,-0.17582541140042
10.8125,1.175,-42.6057501322275,1.43609189642083,-0.152966896420834
10.8125,1.2,-42.5610306290293,1.43815114257804,-0.130026142578041
10.89453125,0.8,-43.2778578735626,1.40525116340666,-0.496305850906661
10.89453125,0.825,-43.2310368360413,1.40739408960879,-0.473448777108793
10.89453125,0.85,-43.1825767215146,1.40961368358198,-0.450668371081982
10.89453125,0.875,-43.1341927244228,1.41183102405901,-0.427885711559006
10.89453125,0.9,-43.0859577842287,1.41404273801941,-0.405097425519413
10.89453125,0.925,-43.0378749166031,1.41624868528133,-0.382303372781334
10.89453125,0.95,-42.9899441559161,1.4184488371887,-0.359503524688698
10.89453125,0.975,-42.942166593925,1.42064303945182,-0.336697726951817
10.89453125,1,-42.8945485140146,1.42283058219513,-0.31388526969513
10.89453125,1.025,-42.8471702148361,1.42500289883725,-0.291057586337247
10.89453125,1.05,-42.799947700552,1.42716892135084,-0.268223608850841
10.89453125,1.075,-42.7528724461573,1.42932952974443,-0.245384217244429
10.89453125,1.1,-42.7059412738574,1.43148502912908,-0.222539716629083
10.89453125,1.125,-42.659152478893,1.43363557646953,-0.199690263969526
10.89453125,1.15,-42.6125080245278,1.43578113297479,-0.17683582047479
10.89453125,1.175,-42.5660757021305,1.43791864875413,-0.153973336254128
10.89453125,1.2,-42.5214693831515,1.43997411308686,-0.131028800586857
10.9765625,0.8,-43.2364288530535,1.4071400755392,-0.497374450539196
10.9765625,0.825,-43.1897334376028,1.40927832145859,-0.474512696458588
10.9765625,0.85,-43.1414028410918,1.41149311897516,-0.451727493975163
10.9765625,0.875,-43.0931476264504,1.41370572402311,-0.42894009902311
10.9765625,0.9,-43.0450405441668,1.41591277019117,-0.406147145191172
10.9765625,0.925,-42.9970846100596,1.41811411655299,-0.38334849155299
10.9765625,0.95,-42.9492798650883,1.42030973373482,-0.360544108734815
10.9765625,0.975,-42.9016274004318,1.42249946775683,-0.33773384275683
10.9765625,1,-42.8541334676777,1.42468261324303,-0.314916988243028
10.9765625,1.025,-42.8068778938853,1.42685066640042,-0.292085041400416
10.9765625,1.05,-42.7597771966144,1.42901249032094,-0.269246865320935
10.9765625,1.075,-42.7128229078272,1.43116895753959,-0.246403332539588
10.9765625,1.1,-42.6660118739402,1.43332037017066,-0.22355474517066
10.9765625,1.125,-42.6193424058661,1.43546688331424,-0.200701258314243
10.9765625,1.15,-42.5728164715358,1.43760845698773,-0.177842831987733
10.9765625,1.175,-42.5265017017118,1.43974204545797,-0.154976420457975
10.9765625,1.2,-42.4820079329264,1.44179376766064,-0.13202814266064
11.05859375,0.8,-43.1951105980247,1.40902493523682,-0.49843899773682
11.05859375,0.825,-43.1485400315562,1.41115855632527,-0.475572618825272
11.05859375,0.85,-43.1003381610038,1.41336861376238,-0.452782676262378
11.05859375,0.875,-43.0522109465295,1.415576538562,-0.429990601061998
11.05859375,0.9,-43.0042309506801,1.41777897086114,-0.407193033361145
11.05859375,0.925,-42.9564011892782,1.41997576901892,-0.384389831518921
11.05859375,0.95,-42.9087217097075,1.42216690297048,-0.361580965470483
11.05859375,0.975,-42.8611936024899,1.42435221905451,-0.338766281554514
11.05859375,1,-42.8138230876932,1.4265310163387,-0.3159450788387
11.05859375,1.025,-42.7666895259857,1.42869485285865,-0.293108915358649
11.05859375,1.05,-42.7197099423826,1.43085252393023,-0.270266586430229
11.05859375,1.075,-42.6728759250936,1.43300489474406,-0.247418957244062
11.05859375,1.1,-42.6261843444076,1.43515226447306,-0.224566326973059
11.05859375,1.125,-42.5796335266698,1.43729478639247,-0.201708848892468
11.05859375,1.15,-42.5332254443207,1.43943241935401,-0.17884648185401
11.05859375,1.175,-42.4870275682763,1.44156212175626,-0.155976184256258
11.05859375,1.2,-42.4426457222766,1.44361014087195,-0.133024203371946
11.140625,0.8,-43.1539024309087,1.41090578998633,-0.499499539986327
11.140625,0.825,-43.1074559493926,1.41303484066151,-0.476628590661515
11.140625,0.85,-43.0593820219505,1.41524021335356,-0.453833963353561
11.140625,0.875,-43.0113820343799,1.41744351207387,-0.431037262073866
11.140625,0.9,-42.9635283623101,1.41964138344925,-0.408235133449248
11.140625,0.925,-42.9158240214294,1.42183368515186,-0.385427435151857
11.140625,0.95,-42.8682690653841,1.42402038645086,-0.362614136450862
11.140625,0.975,-42.8208645839646,1.4262013340125,-0.339795084012499
11.140625,1,-42.7736167659924,1.42837583129221,-0.316969581292214
11.140625,1.025,-42.726604510856,1.43053549721661,-0.294129247216608
11.140625,1.05,-42.6797453451924,1.43268906040344,-0.271282810403436
11.140625,1.075,-42.6330309127524,1.43483737882559,-0.248431128825586
11.140625,1.1,-42.5864581073661,1.43698074876948,-0.225574498769483
11.140625,1.125,-42.5400252705771,1.43911932172204,-0.202713071722038
11.140625,1.15,-42.4937343791815,1.44125305539722,-0.179846805397222
11.140625,1.175,-42.4476527450036,1.44337891229558,-0.156972662295582
11.140625,1.2,-42.4033822008919,1.44542326673283,-0.134017016732829
11.22265625,0.8,-43.1128036820154,1.41278268639993,-0.500556123899931
11.22265625,0.825,-43.0664805303132,1.41490722007102,-0.477680657571022
11.22265625,0.85,-43.0185337721736,1.41710796233662,-0.454881399836618
11.22265625,0.875,-42.9706602470998,1.41930668816158,-0.43208012566158
11.22265625,0.9,-42.9229321448189,1.4215000506041,-0.409273488104103
11.22265625,0.925,-42.8753524807503,1.42368790667629,-0.386461344176285
11.22265625,0.95,-42.8279213146467,1.42587022500536,-0.363643662505355
11.22265625,0.975,-42.780639735495,1.42804685259402,-0.340820290094024
11.22265625,1,-42.7335139011405,1.43021709723013,-0.317990534730135
11.22265625,1.025,-42.6866222547162,1.43237263781459,-0.295146075314594
11.22265625,1.05,-42.6398828187516,1.43452213732018,-0.272295574820177
11.22265625,1.075,-42.5932872918466,1.43666644662457,-0.249439884124568
11.22265625,1.1,-42.5468325910475,1.43880585918183,-0.226579296681834
11.22265625,1.125,-42.5005170728675,1.44094052472639,-0.203713962226389
11.22265625,1.15,-42.4543427183087,1.44307039985989,-0.180843837359894
11.22265625,1.175,-42.4083766808522,1.44519245115902,-0.157965888659025
11.22265625,1.2,-42.3642168241358,1.44723317870419,-0.135006616204191
11.3046875,0.8,-43.0718136893879,1.41465567023616,-0.501608795236158
11.3046875,0.825,-43.02561312109,1.41677573933167,-0.47872886433167
11.3046875,0.85,-42.9777927673215,1.4189719044991,-0.455925029499097
11.3046875,0.875,-42.930044949035,1.42116610965183,-0.433119234651828
11.3046875,0.9,-42.8824416710615,1.42335501422169,-0.410308139221691
11.3046875,0.925,-42.8349859484213,1.42553847458655,-0.387491599586545
11.3046875,0.95,-42.787677846822,1.42771645875524,-0.364669583755236
11.3046875,0.975,-42.7405184543772,1.42988881407488,-0.341841939074878
11.3046875,1,-42.6935138982236,1.43205485261154,-0.319007977611542
11.3046875,1.025,-42.6467421701773,1.43420631234355,-0.296159437343553
11.3046875,1.05,-42.6001217830332,1.4363517916281,-0.273304916628098
11.3046875,1.075,-42.5536444895616,1.43849213436677,-0.250445259366766
11.3046875,1.1,-42.5073072297072,1.44062763123441,-0.227580756234411
11.3046875,1.125,-42.4611083747283,1.44275843024687,-0.204711555246868
11.3046875,1.15,-42.4150499096876,1.44488448692031,-0.18183761192031
11.3046875,1.175,-42.369198830466,1.44700277187913,-0.158955896879134
11.3046875,1.2,-42.325149052954,1.449039909711,-0.135993034711002
11.38671875,0.8,-43.0309317986621,1.4165247864242,-0.502657598924202
11.38671875,0.825,-42.9848530759292,1.41864044241449,-0.479773254914486
11.38671875,0.85,-42.9371583703173,1.42083208284642,-0.456964895346422
11.38671875,0.875,-42.8895355116505,1.42302181861352,-0.434154631113524
11.38671875,0.9,-42.8420563208613,1.42520631546386,-0.411339127963856
11.38671875,0.925,-42.7947238124455,1.42738542916503,-0.388518241665035
11.38671875,0.95,-42.7475380579174,1.42955912713169,-0.36569193963169
11.38671875,0.975,-42.700500144451,1.43172725706036,-0.342860069560363
11.38671875,1,-42.6536161687381,1.43388913524437,-0.320021947744366
11.38671875,1.025,-42.6069636761334,1.43603655786137,-0.297169370361372
11.38671875,1.05,-42.5604616641704,1.43817805965906,-0.274310872159064
11.38671875,1.075,-42.5141019391237,1.44031447767935,-0.251447290179355
11.38671875,1.1,-42.4678814635247,1.4424460998681,-0.228578912368104
11.38671875,1.125,-42.4217986231583,1.44457307255705,-0.205705885057049
11.38671875,1.15,-42.3758554070047,1.44669535020214,-0.18282816270214
11.38671875,1.175,-42.3301186540832,1.44880990744654,-0.159942719946536
11.38671875,1.2,-42.2861783537857,1.45084349215088,-0.136976304650884
11.46875,0.8,-42.9901573629305,1.41839007908124,-0.503702579081236
11.46875,0.825,-42.944199756339,1.42050137250452,-0.480813872504517
11.46875,0.85,-42.8966299512296,1.42268853962262,-0.458001039622625
11.46875,0.875,-42.8491313134057,1.42487385637703,-0.435186356377027
11.46875,0.9,-42.8017754808896,1.42705399477496,-0.412366494774965
11.46875,0.925,-42.7545654675308,1.42922880999905,-0.389541309999045
11.46875,0.95,-42.7075013505069,1.43139826888943,-0.36671076888943
11.46875,0.975,-42.6605842159883,1.43356221950061,-0.343874719500613
11.46875,1,-42.6138201304829,1.43571998230019,-0.321032482300192
11.46875,1.025,-42.5672861976576,1.43786341080777,-0.298175910807767
11.46875,1.05,-42.520901894355,1.44000097714239,-0.275313477142393
11.46875,1.075,-42.4746590797007,1.44213351160177,-0.252446011601773
11.46875,1.1,-42.428554738508,1.44426129945237,-0.229573799452368
11.46875,1.125,-42.3825872708731,1.44638448537513,-0.206696985375131
11.46875,1.15,-42.3367586695559,1.44850302278772,-0.183815522787716
11.46875,1.175,-42.2911356174463,1.45061389032788,-0.160926390327877
11.46875,1.2,-42.2473041984761,1.45264395790874,-0.13795645790874
11.55078125,0.8,-42.9494897426086,1.42025159153548,-0.504743779035479
11.55078125,0.825,-42.9036525309999,1.42235857201967,-0.481850759519674
11.55078125,0.85,-42.8562068871476,1.42454131632786,-0.459033503827858
11.55078125,0.875,-42.8088317396326,1.42672226355156,-0.43621445105156
11.55078125,0.9,-42.7615985445463,1.42889809190097,-0.413390279400971
11.55078125,0.925,-42.7145103149749,1.43106865599646,-0.390560843496464
11.55078125,0.95,-42.6675671336194,1.4332339221251,-0.3677261096251
11.55078125,0.975,-42.620770085585,1.43539373870602,-0.344885926206022
11.55078125,1,-42.5741252074536,1.43754743032981,-0.322039617829809
11.55078125,1.025,-42.5277091658985,1.4396869070165,-0.299179094516502
11.55078125,1.05,-42.4814419117371,1.44182057921944,-0.276312766719438
11.55078125,1.075,-42.4353153563047,1.4439492706023,-0.253441458102299
11.55078125,1.1,-42.3893265063975,1.44607326380003,-0.230565451300029
11.55078125,1.125,-42.3434737762136,1.44819270187451,-0.207684889374515
11.55078125,1.15,-42.2977591621568,1.45030753723191,-0.184799724731912
11.55078125,1.175,-42.2522491917149,1.45241475247314,-0.161906939973141
11.55078125,1.2,-42.2085260641911,1.45444133836639,-0.138933525866391
11.6328125,0.8,-42.9089283053049,1.42210936634437,-0.505781241344374
11.6328125,0.825,-42.8632107756384,1.42421208263061,-0.482883957630613
11.6328125,0.85,-42.815888562058,1.4263904537372,-0.460062328737198
11.6328125,0.875,-42.7686361824162,1.42856708004305,-0.437238955043046
11.6328125,0.9,-42.7215249118451,1.43073864590507,-0.414410520905072
11.6328125,0.925,-42.6745577625533,1.43290500540264,-0.391576880402644
11.6328125,0.95,-42.6277348226296,1.43506612429235,-0.368737999292353
11.6328125,0.975,-42.581057176055,1.43722185136227,-0.345893726362271
11.6328125,1,-42.5345308297399,1.43937151527512,-0.323043390275117
11.6328125,1.025,-42.4882320179808,1.44150708173135,-0.300178956731351
11.6328125,1.05,-42.4420811603277,1.44363690045613,-0.277308775456131
11.6328125,1.075,-42.396070219697,1.44576178858831,-0.254433663588309
11.6328125,1.1,-42.3501962245748,1.4478820261781,-0.231553901178099
11.6328125,1.125,-42.3044576030552,1.44999775470013,-0.208669629700128
11.6328125,1.15,-42.2588563550545,1.45210892556983,-0.185780800569833
11.6328125,1.175,-42.2134588533805,1.4542125253269,-0.162884400326896
11.6328125,1.2,-42.1698434333342,1.45623566441303,-0.139907539413032
11.71484375,0.8,-42.8684724256938,1.42396344531262,-0.506815007812617
11.71484375,0.825,-42.8228738729035,1.42606194527782,-0.483913507777818
11.71484375,0.85,-42.7756743667255,1.42823599191809,-0.461087554418094
11.71484375,0.875,-42.7285440404793,1.43040834506954,-0.438259907569538
11.71484375,0.9,-42.6815539893002,1.43257569518271,-0.415427257682714
11.71484375,0.925,-42.6347072244097,1.43473789581712,-0.392589458317116
11.71484375,0.95,-42.5880038391518,1.43689491221601,-0.36974647471601
11.71484375,0.975,-42.5414449163267,1.4390465935439,-0.346898156043897
11.71484375,1,-42.4950364334248,1.44119227248627,-0.324043834986272
11.71484375,1.025,-42.4488541969066,1.44332396961884,-0.301175532118837
11.71484375,1.05,-42.4028190899034,1.44544997485684,-0.278301537356838
11.71484375,1.075,-42.3569231262954,1.44757109891933,-0.255422661419332
11.71484375,1.1,-42.3111633559714,1.44968761931966,-0.232539181819655
11.71484375,1.125,-42.2655382207203,1.45179967597497,-0.209651238474969
11.71484375,1.15,-42.2200497238423,1.45390721933177,-0.186758781831766
11.71484375,1.175,-42.1747640841821,1.45600723984216,-0.163858802342162
11.71484375,1.2,-42.131255793464,1.45802696645688,-0.140878528956879
11.796875,0.8,-42.8281214853925,1.42581386951347,-0.507845119513472
11.796875,0.825,-42.7826412122472,1.42790820018897,-0.484939450188975
11.796875,0.85,-42.7355636985759,1.43007797024639,-0.462109220246392
11.796875,0.875,-42.6885547190684,1.43224609718031,-0.439277347180314
11.796875,0.9,-42.6416851898167,1.43440927747939,-0.416440527479393
11.796875,0.925,-42.5949581209487,1.4365673642057,-0.393598614205699
11.796875,0.95,-42.5483736109355,1.43872032210678,-0.370751572106785
11.796875,0.975,-42.5019327413415,1.44086800072907,-0.347899250729072
11.796875,1,-42.4556414604863,1.44300973673242,-0.325040986732424
11.796875,1.025,-42.4095751514601,1.4451376047799,-0.302168854779904
11.796875,1.05,-42.363655155913,1.4472598358749,-0.2792910858749
11.796875,1.075,-42.3178735380831,1.44937723442122,-0.256408484421221
11.796875,1.1,-42.2722273689804,1.45149007543785,-0.233521325437853
11.796875,1.125,-42.2267151038916,1.45359849731546,-0.21062974731546
11.796875,1.15,-42.1813387493754,1.45570244955365,-0.187733699553646
11.796875,1.175,-42.136164371025,1.45779892648814,-0.164830176488143
11.796875,1.2,-42.0927626372154,1.45981527443501,-0.141846524435006
11.87890625,0.8,-42.7878748728395,1.42766067930268,-0.508871616802682
11.87890625,0.825,-42.742512189806,1.42975088689773,-0.485961824397733
11.87890625,0.85,-42.6955559615826,1.43191642742355,-0.463127364923553
11.87890625,0.875,-42.648667629843,1.4340803742685,-0.440291311768503
11.87890625,0.9,-42.6019179325824,1.43623942990527,-0.417450367405266
11.87890625,0.925,-42.5553098787317,1.43839344691671,-0.394604384416707
11.87890625,0.95,-42.508843571764,1.44054238957588,-0.371753327075881
11.87890625,0.975,-42.4625200919556,1.44268610781338,-0.34889704531338
11.87890625,1,-42.4163453587009,1.44482394221647,-0.32603487971647
11.87890625,1.025,-42.370394336114,1.44694802076493,-0.303158958264927
11.87890625,1.05,-42.3245888193867,1.44906651642752,-0.280277453927518
11.87890625,1.075,-42.2789209225202,1.45118022739453,-0.257391164894526
11.87890625,1.1,-42.2333877373703,1.45328942623512,-0.234500363735117
11.87890625,1.125,-42.1879877325282,1.45539424984004,-0.21160518734004
11.87890625,1.15,-42.1427229176886,1.45749464678448,-0.188705584284482
11.87890625,1.175,-42.0976592059001,1.45958761526242,-0.165798552762424
11.87890625,1.2,-42.0543634622204,1.46160061782451,-0.142811555324512
11.9609375,0.8,-42.7477319831772,1.42950391433836,-0.509894539338363
11.9609375,0.825,-42.7024862082875,1.43159004425873,-0.486980669258734
11.9609375,0.85,-42.6556505661546,1.43375140149271,-0.46414202649271
11.9609375,0.875,-42.608882190768,1.43591121358796,-0.441301838587963
11.9609375,0.9,-42.5622516429629,1.43806618894815,-0.418456813948148
11.9609375,0.925,-42.5157619303742,1.44021617969671,-0.395606804696713
11.9609375,0.95,-42.4694131613548,1.44236114964808,-0.372751774648083
11.9609375,0.975,-42.4232064148429,1.44450094912271,-0.349891574122713
11.9609375,1,-42.3771475815502,1.44663492258755,-0.327025547587551
11.9609375,1.025,-42.3313112109375,1.44875525058421,-0.304145875584205
11.9609375,1.05,-42.2856195468463,1.45087004890677,-0.281260673906767
11.9609375,1.075,-42.2400647524569,1.45298010962891,-0.258370734628908
11.9609375,1.1,-42.1946439402001,1.45508570291368,-0.235476327913682
11.9609375,1.125,-42.1493555917826,1.45718696418138,-0.212577589181377
11.9609375,1.15,-42.1042017199162,1.45928384110108,-0.189674466101077
11.9609375,1.175,-42.0592480858058,1.46137333569907,-0.166763960699066
11.9609375,1.2,-42.0160577710323,1.46338302564897,-0.143773650648972
12.04296875,0.8,-42.7076922181365,1.43134361359718,-0.51091392609718
12.04296875,0.825,-42.6625626768575,1.43342571046378,-0.487996022963783
12.04296875,0.85,-42.6158469290284,1.43558292985403,-0.465153242354035
12.04296875,0.875,-42.5691978260074,1.43773865176878,-0.442308964268778
12.04296875,0.9,-42.5226857523994,1.43988959049042,-0.41945990299042
12.04296875,0.925,-42.4763137144463,1.44203559770143,-0.396605910201435
12.04296875,0.95,-42.430081825263,1.44417663677498,-0.37374694927498
12.04296875,0.975,-42.3839911624006,1.44631255842526,-0.350882870925256
12.04296875,1,-42.3380475881285,1.44844271095225,-0.32801302345225
12.04296875,1.025,-42.2923252415076,1.45055932672037,-0.30512963922037
12.04296875,1.05,-42.2467468102187,1.45267046518923,-0.282240777689227
12.04296875,1.075,-42.2013045060482,1.45477691241359,-0.259347224913594
12.04296875,1.1,-42.1559954617363,1.45687893618997,-0.236449248689969
12.04296875,1.125,-42.1108181719204,1.45897667049626,-0.21354698299626
12.04296875,1.15,-42.0657746522131,1.46107006211621,-0.190640374616206
12.04296875,1.175,-42.0209305126714,1.46315611688081,-0.16772642938081
12.04296875,1.2,-41.9778450710502,1.46516252649248,-0.144732838992484
12.125,0.8,-42.6677549859248,1.43317981538953,-0.51192981538953
12.125,0.825,-42.6227410110312,1.4352579230585,-0.489007923058501
12.125,0.85,-42.5761444731613,1.43741104927868,-0.46616104927868
12.125,0.875,-42.5296139658216,1.43956272482961,-0.443312724829609
12.125,0.9,-42.4832196983077,1.44170966982126,-0.42045966982126
12.125,0.925,-42.4369646753754,1.44385173551167,-0.397601735511669
12.125,0.95,-42.3908490147858,1.44598888484832,-0.37473888484832
12.125,0.975,-42.3448737926573,1.4481209689444,-0.351870968944401
12.125,1,-42.2990448430533,1.45024733988756,-0.328997339887561
12.125,1.025,-42.2534358988208,1.45236028114067,-0.306110281140666
12.125,1.05,-42.2079700867503,1.45446779665012,-0.283217796650116
12.125,1.075,-42.1626396666708,1.45657066654605,-0.260320666546046
12.125,1.1,-42.1174417913725,1.45866915630087,-0.237419156300871
12.125,1.125,-42.0723749682414,1.46076339847541,-0.21451339847541
12.125,1.15,-42.0274412156774,1.46285333898755,-0.191603338987546
12.125,1.175,-41.9827059932815,1.46493598744659,-0.16868598744659
12.125,1.2,-41.9397248744459,1.46693914850541,-0.145689148505409
12.20703125,0.8,-42.6279197011159,1.43501255737653,-0.512942244876528
12.20703125,0.825,-42.5830206325667,1.43708671895591,-0.490016406455909
12.20703125,0.85,-42.5365426276281,1.43923579592463,-0.467165483424631
12.20703125,0.875,-42.4901300464663,1.44138346819462,-0.44431315569462
12.20703125,0.9,-42.4438529239804,1.44352646165019,-0.42145614915019
12.20703125,0.925,-42.3977142633501,1.44566462714324,-0.39859431464324
12.20703125,0.95,-42.3517141868705,1.44779792721313,-0.375727614713127
12.20703125,0.975,-42.305853769182,1.44992621337261,-0.352855900872614
12.20703125,1,-42.2601388163773,1.45204884145305,-0.329978528953047
12.20703125,1.025,-42.2146426592079,1.45415814530646,-0.307087832806463
12.20703125,1.05,-42.1692888589233,1.45626207417221,-0.284191761672212
12.20703125,1.075,-42.1240697228422,1.4583614023467,-0.261291089846698
12.20703125,1.1,-42.0789824235493,1.46045639301732,-0.238386080517319
12.20703125,1.125,-42.0340254810018,1.46254717735444,-0.215476864854437
12.20703125,1.15,-41.9892009162759,1.46463370042897,-0.192563387928974
12.20703125,1.175,-41.9445740392027,1.46671297560297,-0.169642663102974
12.20703125,1.2,-41.9016966980923,1.4687129194152,-0.146642606915196
12.2890625,0.8,-42.5881857845433,1.43684187658411,-0.513951251584109
12.2890625,0.825,-42.5434009693602,1.43891213445294,-0.491021509452937
12.2890625,0.85,-42.4970408275195,1.44105720535059,-0.468166580350591
12.2890625,0.875,-42.4507455100939,1.44320091670382,-0.445310291703816
12.2890625,0.9,-42.4045848784912,1.44534000012077,-0.422449375120773
12.2890625,0.925,-42.3585619342277,1.44747430606439,-0.399583681064389
12.2890625,0.95,-42.3126768040228,1.44960379667796,-0.376713171677958
12.2890625,0.975,-42.2669305609967,1.45172832388034,-0.35383769888034
12.2890625,1,-42.2213289835023,1.45384724720092,-0.33095662220092
12.2890625,1.025,-42.1759450042503,1.4559529501871,-0.308062325187096
12.2890625,1.05,-42.1307026143747,1.45805332815663,-0.285162703156626
12.2890625,1.075,-42.0855941681406,1.46014914966471,-0.26225852466471
12.2890625,1.1,-42.0406168576774,1.46224067565161,-0.239350050651608
12.2890625,1.125,-41.9957692153387,1.46432803592247,-0.216437410922472
12.2890625,1.15,-41.9510532647694,1.46641117471871,-0.193520549718714
12.2890625,1.175,-41.9065341667116,1.46848710913073,-0.170596484130731
12.2890625,1.2,-41.8637600634925,1.47048386653435,-0.147593241534355
12.37109375,0.8,-42.5485526631952,1.43866780941803,-0.51495687191803
12.37109375,0.825,-42.5038814553445,1.44073420524192,-0.492023267741918
12.37109375,0.85,-42.4576385138433,1.44287531252884,-0.469164375028838
12.37109375,0.875,-42.4114598046576,1.44501510462894,-0.446304167128938
12.37109375,0.9,-42.3654150166013,1.44715031882391,-0.423439381323912
12.37109375,0.925,-42.3195071494427,1.44928080520228,-0.400569867702283
12.37109375,0.95,-42.2737363342191,1.45140652552882,-0.377695588028819
12.37109375,0.975,-42.2281036424893,1.45352733212852,-0.354816394628518
